,gpuName,G3Dmark,G2Dmark,price,gpuValue,TDP,powerPerformance,testDate,Desktop,"Desktop, Mobile",Mobile,"Mobile, Workstation",Unknown,Workstation
1985,RADEON E2400,52,287,120.49669999999998,0.47509999999999986,26.12,2.7862000000000022,2011,0,0,0,0,1,0
1986,Radeon Xpress 1300,52,266,166.4307,0.3418999999999999,27.081,15.074199999999989,2014,0,0,0,0,1,0
1987,FirePro 2450,51,482,89.99,0.57,36.0,1.42,2010,0,0,0,0,0,1
1988,GeForce 6600 LE,51,234,90.28770000000003,0.5579999999999996,15.085,4.349100000000002,2009,1,0,0,0,0,0
1989,GeForce FX Go5700,51,171,81.4474999999999,0.7046999999999999,24.978,3.0892000000000035,2009,0,0,0,0,1,0
1990,Mobility Radeon HD 2300,51,211,186.8965000000002,0.2812,27.3,2.730900000000002,2012,0,0,1,0,0,0
1991,RADEON X550,51,266,122.45320000000005,0.4709999999999998,18.82,3.9356999999999998,2009,1,0,0,0,0,0
1992,Matrox G200eW WDDM 1.2,50,397,262.31030000000015,0.24580000000000005,29.165,14.703799999999994,2014,0,0,0,0,1,0
1993,MOBILITY RADEON X600,50,209,131.03750000000014,0.42869999999999975,12.58,5.033999999999999,2009,0,0,1,0,0,0
1994,128MB RADEON X600 SE,49,229,56.18,0.87,28.433000000000003,2.8988000000000023,2009,0,0,0,0,1,0
1995,GeForce 7300 SE/7200 GS,49,40,115.73599999999995,0.4951,13.66,4.4708,2009,0,0,0,0,0,1
1996,Mobility Radeon X2300 HD,49,244,113.3393000000001,0.5011999999999998,12.554,5.046799999999997,2009,0,0,0,0,1,0
1997,MOBILITY RADEON X600 SE,49,233,83.68040000000002,0.7080999999999998,25.253,2.8897000000000035,2009,0,0,0,0,1,0
1998,Quadro NVS 140M,49,99,167.75079999999997,0.2944000000000002,10.0,4.85,2009,0,0,0,0,0,1
1999,Radeon X1050,49,245,115.14080000000007,0.49469999999999986,13.6,4.5363999999999995,2009,1,0,0,0,0,0
2000,Radeon X1600,49,209,131.03750000000014,0.42869999999999975,12.78,5.033999999999999,2009,0,0,0,0,1,0
2001,Mobility Radeon X2300,48,263,186.65490000000005,0.2706000000000001,27.44,2.7237000000000022,2012,0,0,1,0,0,0
2002,Quadro NVS 110M,48,236,92.34490000000001,0.5376999999999995,10.0,4.76,2009,0,0,0,0,0,1
2003,Radeon X1550 64-bit,48,257,205.4542,0.2414000000000001,19.68,3.7620999999999984,2009,0,0,0,0,1,0
2004,Quadro NVS 120M,47,274,114.29199999999997,0.45999999999999974,10.0,4.7,2009,0,0,0,0,0,1
2005,SAPPHIRE RADEON 9600 ATLANTIS,47,149,188.30730000000003,0.24540000000000015,15.25,3.7134000000000014,2009,0,0,0,0,1,0
2006,FireMV 2250,46,290,104.0,0.44,21.396,3.6630999999999996,2009,0,0,0,0,1,0
2007,GeForce 6200 TurboCache,46,78,109.13369999999992,0.4506999999999999,17.607,3.9711000000000007,2009,0,0,0,0,1,0
2008,MOBILITY RADEON 9800,46,110,172.96169999999995,0.2573000000000001,15.39,3.695100000000002,2009,0,0,1,0,0,0
2009,GeForce Go 6600 TE/6200 TE,45,223,135.05660000000015,0.3930999999999998,16.03,4.019299999999999,2009,0,0,0,0,1,0
2010,GeForce Go 7200,45,199,198.50700000000015,0.2353000000000001,28.52,2.7323000000000026,2012,0,0,1,0,0,0
2011,Matrox G200eh WDDM 2.0,45,123,153.80829999999995,0.33929999999999993,23.094,33.36539999999997,2017,0,0,0,0,1,0
2012,Matrox G200eR WDDM 1.2,45,210,159.80050000000006,0.3427,26.561,15.102299999999993,2014,0,0,0,0,1,0
2013,Mobile Intel 4 Express-Chipsatzfamilie,45,251,213.94020000000012,0.24250000000000005,30.15,12.082799999999997,2013,0,0,0,0,1,0
2014,Mobile Intel serie 4 Express,45,232,205.03520000000017,0.24100000000000005,29.36,12.234099999999998,2013,0,0,0,0,1,0
2015,MOBILITY FireGL V5200,45,248,216.51300000000015,0.24180000000000004,31.14,2.7765000000000013,2012,0,0,0,0,0,1
2016,Quadro FX 350M,45,132,199.92070000000007,0.2241000000000001,15.0,2.98,2009,0,0,0,0,0,1
2017,128 DDR Radeon 9700 TX w/TV-Out,44,152,169.35500000000005,0.2554000000000002,25.99,2.883800000000002,2011,0,0,0,0,1,0
2018,Mobility Radeon X1400,43,226,135.76920000000013,0.37659999999999977,16.77,3.9878000000000005,2009,0,0,1,0,0,0
2019,RADEON 9600 PRO,43,163,268.8333000000002,0.20290000000000014,26.845,2.878500000000003,2011,1,0,0,0,0,0
2020,Radeon Xpress 1250,43,197,200.4099000000002,0.23500000000000007,28.52,2.7279000000000027,2012,0,0,0,0,1,0
2021,Matrox M9138 LP PCIe x16,42,160,337.36590000000047,0.1723,23.83,3.0585000000000035,2009,0,0,0,0,1,0
2022,Mobile Intel 45 Express,42,33,118.68639999999996,0.4017000000000001,18.09,4.0307,2010,0,0,0,0,1,0
2023,RADEON 9500 PRO / 9700,42,157,211.27120000000016,0.21100000000000016,16.54,3.862800000000001,2009,0,0,0,0,1,0
2024,GeForce FX 5700,41,173,84.64949999999992,0.6320999999999993,25.287,3.027200000000004,2009,1,0,0,0,0,0
2025,GeForce FX 5900 Ultra,41,170,82.8941999999999,0.6455999999999995,26.473000000000003,3.006800000000003,2009,1,0,0,0,0,0
2026,Gigabyte RADEON X300,41,209,129.4947000000001,0.3565,17.32,3.964700000000001,2009,0,0,0,0,1,0
2027,Matrox G200eh,41,449,246.82380000000015,0.22750000000000015,29.97,11.742799999999997,2013,0,0,0,0,1,0
2028,MOBILITY FIREGL T2,41,171,84.6870999999999,0.6246999999999994,25.287,3.022000000000004,2009,0,0,0,0,0,1
2029,GeForce FX 5900XT,40,134,199.92070000000007,0.21270000000000014,20.55,3.5254999999999983,2009,1,0,0,0,0,0
2030,Matrox G200eW,40,107,168.97539999999992,0.24680000000000024,30.62,2.8981,2012,0,0,0,0,1,0
2031,Mobility Radeon X1300,40,222,137.08680000000012,0.35379999999999995,22.01,3.3534,2009,0,0,1,0,0,0
2032,Mobility Radeon X1350,40,274,114.93539999999997,0.41229999999999994,22.51,3.206900000000002,2009,0,0,1,0,0,0
2033,Radeon Xpress 1300M,40,195,180.0389000000001,0.24160000000000015,32.74,2.762700000000001,2011,0,0,0,0,1,0
2034,S3 Chrome 430 ULP,40,310,144.53039999999996,0.3545,32.05,2.7094000000000005,2009,0,0,0,0,1,0
2035,GeForce 7050 / nForce 620i,39,129,193.03330000000005,0.2236000000000001,28.3,2.867300000000003,2009,0,0,0,0,1,0
2036,GeForce 7300 SE,39,251,138.98170000000005,0.353,33.24,2.4602999999999993,2009,1,0,0,0,0,0
2037,GIGABYTE RADEON 9600 PRO,39,129,193.03330000000005,0.2236000000000001,28.3,2.867300000000003,2009,0,0,0,0,1,0
2038,Mobile Intel - famiglia Express Chipset 45,39,264,130.50239999999988,0.3533999999999998,33.81,2.3326999999999996,2011,0,0,0,0,1,0
2039,MOBILITY RADEON 9600/9700,39,165,259.52510000000024,0.1897000000000001,34.8,2.2815999999999996,2010,0,0,1,0,0,0
2040,Quadro NVS 285,39,185,169.86,0.23,41.0,1.9762,2012,0,0,0,0,1,0
2041,256MB DDR Radeon 9800 XT,38,192,192.0808000000001,0.21400000000000013,29.14,2.7319000000000027,2009,0,0,0,0,1,0
2042,GeForce 6500,38,300,94.57849999999995,0.4710999999999998,32.684,2.7001000000000004,2009,1,0,0,0,0,0
2043,GeForce 7050 / nForce 630i,38,145,199.79880000000006,0.1977000000000001,32.63,2.915500000000001,2010,0,0,0,0,1,0
2044,Quadro NVS 285 128MB,38,313,55.0,0.7,35.354,2.2064,2009,0,0,0,0,1,0
2045,Quadro NVS 440,38,358,228.87,0.16,40.66,1.7650999999999988,2009,0,0,0,0,1,0
2046,RADEON X300SE,38,242,120.02600000000004,0.4053999999999999,31.57,2.7100000000000004,2009,0,0,0,0,1,0
2047,GeForce 6200SE TurboCache,37,146,221.81430000000017,0.1833,31.23,2.9042000000000012,2009,0,0,0,0,1,0
2048,Matrox G200eR,37,400,272.92710000000017,0.20000000000000007,36.905,10.246199999999995,2013,0,0,0,0,1,0
2049,Radeon X1250,37,199,135.58380000000005,0.3194000000000001,30.77,2.740900000000001,2009,0,0,0,0,1,0
2050,CONNECT 3D RADEON X300,36,191,218.26620000000017,0.1894,30.97,2.7902000000000013,2009,0,0,0,0,1,0
2051,FireMV 2200 PCIe,36,259,89.99,0.4,31.76,2.7301000000000006,2011,0,0,0,0,0,1
2052,MOBILITY RADEON 9600,36,172,88.74629999999992,0.4998999999999997,27.003,2.9005000000000027,2009,0,0,1,0,0,0
2053,Quadro FX 1100,36,178,212.99,0.17,30.88,2.8137000000000008,2009,0,0,0,0,0,1
2054,RADEON 9500,36,173,40.5,0.9,33.145,2.8185,2011,1,0,0,0,0,0
2055,Radeon Xpress 1200,36,192,193.9434000000001,0.20120000000000007,29.29,2.7319000000000027,2009,0,0,0,0,1,0
2056,GeForce 6200,35,58,99.99,0.35,27.925,2.9237000000000033,2009,1,0,0,0,0,0
2057,GeForce 7100 / nForce 630i,35,67,136.30869999999993,0.28470000000000034,28.62,2.8843000000000036,2009,1,0,0,0,0,0
2058,GeForce FX 5900,35,188,205.32180000000014,0.1765,30.55,2.779400000000001,2009,1,0,0,0,0,0
2059,GeForce PCX 5750,35,310,151.63519999999994,0.27050000000000013,39.58,1.715499999999999,2010,1,0,0,0,0,0
2060,RADEON 9550,35,145,291.74,0.12,39.63,1.8739000000000003,2009,1,0,0,0,0,0
2061,RADEON 9600 XT,35,147,231.11870000000025,0.15949999999999984,37.57,1.9572000000000005,2009,1,0,0,0,0,0
2062,GeForce 7025 / nForce 630a,34,17,155.74669999999986,0.24170000000000022,33.8,2.5180999999999987,2012,0,0,0,0,1,0
2063,GeForce FX 5700 Ultra,34,126,195.25420000000008,0.17439999999999997,29.75,2.8610000000000024,2009,1,0,0,0,0,0
2064,GeForce PCX 5900,34,258,233.6961000000001,0.17049999999999998,34.25,2.2031,2009,1,0,0,0,0,0
2065,MOBILITY FIREGL T2/T2e,34,171,109.47169999999998,0.36200000000000004,29.325,2.872300000000002,2012,0,0,0,0,0,1
2066,MOBILITY RADEON X300,34,204,146.35510000000005,0.2702000000000001,30.57,2.738600000000001,2009,0,0,1,0,0,0
2067,Quadro FX 1000,34,266,130.38069999999993,0.29020000000000007,34.28,2.162699999999999,2009,0,0,0,0,0,1
2068,Quadro FX 1300,34,276,122.28409999999998,0.3535000000000003,55.0,0.63,2009,0,0,0,0,0,1
2069,Radeon Xpress 1100,34,187,217.6984000000001,0.17190000000000003,31.78,2.8010000000000015,2009,0,0,0,0,1,0
2070,GeForce 6150 LE,33,30,127.45669999999993,0.28890000000000027,30.03,2.8427000000000016,2012,0,0,0,0,1,0
2071,GeForce 7150 / nForce 630i,33,254,220.90180000000012,0.18770000000000003,40.31,1.9288000000000007,2012,0,0,0,0,1,0
2072,GeForce FX 5700VE,33,161,345.42220000000043,0.1363999999999999,40.61,1.8944000000000003,2009,1,0,0,0,0,0
2073,GeForce FX 5900ZT,33,129,198.98320000000007,0.17439999999999997,29.8,2.8102000000000023,2009,1,0,0,0,0,0
2074,Intel Media Accelerator,33,78,110.30979999999992,0.3635000000000003,30.236000000000004,13.702599999999995,2015,0,0,0,0,1,0
2075,Mobility Radeon X1450,33,205,146.70470000000006,0.2702000000000001,30.57,2.738600000000001,2009,0,0,1,0,0,0
2076,Radeon X1200,33,169,113.51689999999996,0.35810000000000014,27.921,2.8598000000000026,2010,0,0,0,0,1,0
2077,S3 Chrome S27 DDR3,33,7,686.1287999999995,0.1531999999999999,42.415,28.928099999999976,2022,0,0,0,0,1,0
2078,GeForce 6200 A-LE,32,192,201.89850000000013,0.176,30.43,2.775100000000001,2009,1,0,0,0,0,0
2079,Matrox M9148 LP PCIe x16,32,135,186.12150000000003,0.1912,32.78,2.7194000000000007,2010,0,0,0,0,1,0
2080,Red Hat QXL controller,32,270,192.3655000000001,0.19740000000000005,37.8,18.12459999999999,2015,0,0,0,0,1,0
2081,FireGL T2-128,31,178,200.3787000000002,0.17689999999999997,29.78,2.6853000000000016,2009,0,0,0,0,0,1
2082,GeForce 6200 LE,31,89,41.24,0.75,30.724,3.0133000000000005,2012,1,0,0,0,0,0
2083,GeForce 7050 PV / nForce 630a,31,109,173.76569999999992,0.19360000000000002,30.61,2.9147000000000007,2009,0,0,0,0,1,0
2084,OpenXT Display Driver,31,485,200.92530000000022,0.20250000000000007,38.6,24.691599999999976,2016,0,0,0,0,1,0
2085,Radeon X1270,31,169,113.51689999999996,0.35810000000000014,27.921,2.8598000000000026,2010,0,0,0,0,1,0
2086,All-in-Wonder X1800XL,30,283,124.56729999999992,0.31870000000000015,39.53,1.648999999999999,2011,0,0,0,0,1,0
2087,GeForce 6150SE nForce 430,30,21,152.65419999999986,0.24560000000000026,32.97,2.7042999999999995,2012,0,0,0,0,1,0
2088,MOBILITY RADEON 9550,30,166,259.48090000000013,0.15539999999999995,44.185,1.9278000000000006,2012,0,0,1,0,0,0
2089,Radeon Xpress 1150,30,192,202.18260000000012,0.17110000000000003,31.24,2.7687000000000013,2009,0,0,0,0,1,0
2090,RADEON XPRESS 200,30,188,206.49290000000016,0.17110000000000003,31.36,2.787500000000001,2009,0,0,0,0,1,0
2091,Matrox M9128 LP PCIe x16,29,47,179.77059999999994,0.16760000000000003,41.12,2.0003,2011,0,0,0,0,1,0
2092,Radeon 9550 / X1050,29,150,172.80649999999997,0.16410000000000002,40.95,1.8756000000000006,2010,0,0,0,0,1,0
2093,GeForce 6100,27,44,212.9301,0.12209999999999997,35.1,2.374999999999999,2009,0,0,0,0,1,0
2094,MOBILITY FireGL V5250,27,252,155.17289999999997,0.1622000000000001,40.59,1.7966999999999995,2009,0,0,0,0,0,1
2095,MOBILITY RADEON 9700,27,158,307.6710000000005,0.09999999999999998,38.64,1.9716000000000002,2009,0,0,1,0,0,0
2096,MOBILITY RADEON XPRESS 200,27,176,179.2101,0.12790000000000007,39.27,1.8597000000000004,2009,0,0,0,0,1,0
2097,RADEON 9600 PRO Family,27,148,201.74700000000013,0.11629999999999999,38.89,1.9706000000000006,2010,0,0,0,0,1,0
2098,RADEON 9600SE,27,143,225.6501000000002,0.11209999999999994,37.42,2.0728999999999997,2009,0,0,0,0,1,0
2099,Radeon Xpress 1270,27,191,230.2492000000002,0.11260000000000002,37.31,2.026,2009,0,0,0,0,1,0
2100,GeForce 7100 / nForce 620i,26,229,122.43520000000008,0.25200000000000017,32.82,2.5130999999999997,2009,0,0,0,0,1,0
2101,Matrox M9120 Plus LP PCIe x16,26,27,129.31729999999993,0.1752,30.34,2.9548000000000005,2009,0,0,0,0,1,0
2102,Matrox M9125 PCIe x16,26,138,212.6690000000001,0.09809999999999997,37.22,2.0728999999999997,2009,0,0,0,0,1,0
2103,PHDGD Sapphire GR for Mobile Intel 965,26,243,196.93090000000015,0.11060000000000006,43.8,23.978399999999965,2017,0,0,0,0,1,0
2104,GeForce 6100 nForce 400,25,242,146.69460000000004,0.1724,33.14,2.4667999999999997,2009,0,0,0,0,1,0
2105,GeForce 6100 nForce 405,25,108,178.10469999999998,0.10929999999999998,37.81,1.9719000000000007,2009,0,0,0,0,1,0
2106,GeForce 6100 nForce 420,25,234,129.62140000000002,0.17800000000000002,31.44,2.7101000000000006,2009,0,0,0,0,1,0
2107,GeForce 6150SE,25,266,142.9236,0.17049999999999998,36.1,1.9310999999999996,2009,0,0,0,0,1,0
2108,GeForce FX 5700LE,25,147,231.71280000000024,0.10129999999999996,37.57,1.9572000000000005,2009,1,0,0,0,0,0
2109,Intel G965 Express,25,39,127.77359999999994,0.1752,30.45,2.9409000000000005,2009,0,0,0,0,1,0
2110,MOBILITY RADEON 9600 PRO TURBO,25,137,213.82790000000008,0.09809999999999997,36.45,2.0728999999999997,2009,0,0,0,0,1,0
2111,RADEON 9600 Family,25,150,190.88140000000007,0.11,35.89,2.0328,2009,0,0,0,0,1,0
2112,GeForce 7050 / nForce 610i,24,148,227.84210000000022,0.10069999999999993,36.58,2.0463,2009,0,0,0,0,1,0
2113,GeForce Go 6400,24,212,139.48270000000008,0.1724,31.86,2.7362000000000006,2009,0,0,1,0,0,0
2114,Mobile Intel 965 Express-Chipsatzfamilie,24,203,184.74850000000018,0.11770000000000008,43.69,11.876699999999998,2014,0,0,0,0,1,0
2115,Quadro NVS 210S,24,265,148.34149999999997,0.17049999999999998,36.25,1.9310999999999996,2009,0,0,0,0,1,0
2116,RADEON 9800 SE,24,131,205.43580000000006,0.09749999999999996,36.11,2.0594,2009,1,0,0,0,0,0
2117,ALL-IN-WONDER 9800,23,139,192.85080000000002,0.09739999999999994,42.72,1.8761000000000008,2011,0,0,0,0,1,0
2118,GeForce 6100 nForce 430,23,249,158.74769999999998,0.12600000000000006,40.4,1.7785,2009,0,0,0,0,1,0
2119,GeForce 7200 GS,23,98,180.8428,0.10319999999999999,37.12,2.0585,2009,1,0,0,0,0,0
2120,Matrox M9140 LP PCIe x16,23,390,530.8449,0.091,45.14,1.7196999999999998,2009,0,0,0,0,1,0
2121,RADEON A9800XT,23,145,693.6057999999997,0.08299999999999998,43.415,26.807599999999976,2020,0,0,0,0,1,0
2122,RADEON XPRESS 200M,23,176,179.77660000000003,0.10760000000000002,39.22,1.8597000000000004,2009,0,0,0,0,1,0
2123,9xx Soldiers sans frontiers Sigma 2,22,253,216.28020000000024,0.10180000000000008,43.82,12.8869,2014,0,0,0,0,1,0
2124,GeForce 6150,22,250,329.0,0.07,44.145,1.9095000000000006,2012,0,0,0,0,1,0
2125,Quadro NVS 210S / GeForce 6150LE,21,272,145.267,0.11009999999999998,41.58,1.7964999999999995,2009,0,0,0,0,1,0
2126,Matrox M9120 PCIe x16,20,870,599.1786999999997,0.06229999999999996,164.93,1.0856999999999994,2010,0,0,0,0,1,0
2127,PHDGD Solo 2 x64,20,183,207.38810000000015,0.06929999999999994,42.65,22.456399999999984,2016,0,0,0,0,1,0
2128,GeForce Go 6150,19,92,184.2746000000001,0.050699999999999926,35.45,2.2910999999999992,2009,0,0,0,0,1,0
2129,QXL KMDOD,19,203,183.91010000000017,0.060599999999999946,45.49,11.851600000000001,2014,0,0,0,0,1,0
2130,GeForce 7150M / nForce 630M,18,194,170.21790000000007,0.05569999999999993,41.32,1.8505,2009,0,0,0,0,1,0
2131,GeForce FX Go 5600,18,186,202.68710000000027,0.05469999999999993,36.05,2.016,2009,0,0,1,0,0,0
2132,GeForce Go 6100,18,181,224.68780000000035,0.05409999999999993,36.51,2.0295,2009,0,0,0,0,1,0
2133,Mobile Intel965 Express,18,264,650.1456999999991,0.05179999999999997,41.975,27.025899999999975,2018,0,0,0,0,1,0
2134,Quadro FX 2000,18,146,206.13140000000007,0.05819999999999991,37.05,2.0328,2009,0,0,0,0,0,1
2135,RADEON 9600 TX Family,18,138,180.15510000000003,0.05209999999999992,43.69,1.8596000000000006,2010,0,0,0,0,1,0
2136,RADEON XPRESS 200 CROSSFIRE,18,164,228.50120000000018,0.05709999999999993,42.82,9.335000000000003,2014,0,0,0,0,1,0
2137,S3 Chrome S25 DDR2,18,252,190.28590000000003,0.05999999999999993,43.93,1.8077000000000008,2011,0,0,0,0,1,0
2138,GeForce FX 5600 Ultra,17,122,173.95269999999994,0.05139999999999992,37.05,2.0394999999999994,2009,1,0,0,0,0,0
2139,GeForce FX Go5650,17,211,127.6310000000001,0.09009999999999996,37.75,1.7888999999999995,2009,0,0,0,0,1,0
2140,GRID V100-8Q,16,149,651.0388999999993,0.04539999999999997,41.825,27.182799999999972,2018,0,0,0,0,1,0
2141,GeForce Go 6200,15,204,125.31480000000006,0.13499999999999995,38.58,1.8027999999999995,2009,0,0,1,0,0,0
2142,NV44,15,251,184.05989999999997,0.058199999999999925,45.94,1.800000000000001,2011,0,0,0,0,1,0
2143,Intel 82945G Express,14,13,172.0545999999999,0.05259999999999991,35.59,2.1662999999999992,2009,0,0,0,0,1,0
2144,Quadro FX 500/600 PCI,14,203,126.42080000000007,0.11509999999999994,38.58,1.8027999999999995,2009,0,0,0,0,1,0
2145,Radeon HD 2400 PCI,14,86,100.9284999999999,0.1716,29.173000000000002,2.8640000000000025,2009,0,0,0,0,1,0
2146,GeForce 7000M,13,239,150.90560000000002,0.08329999999999992,41.12,1.7786999999999997,2010,0,0,1,0,0,0
2147,GeForce 7000M / nForce 610M,13,188,201.3273000000002,0.052299999999999916,36.62,2.015,2009,0,0,0,0,1,0
2148,GeForce FX 5600,13,168,115.31229999999994,0.16940000000000002,34.22,2.2424999999999993,2009,1,0,0,0,0,0
2149,GeForce FX Go5300,13,159,274.8411000000004,0.05199999999999994,38.19,1.9764000000000004,2009,0,0,0,0,1,0
2150,GeForce FX 5200 Ultra,12,138,179.32389999999995,0.04979999999999991,40.13,1.8809000000000002,2009,1,0,0,0,0,0
2151,GeForce FX 5200SE,12,194,205.13920000000027,0.054899999999999914,43.59,9.026299999999997,2013,0,0,0,0,1,0
2152,FireMV 2400 PCIe,11,283,140.52209999999997,0.09709999999999995,44.3,1.714999999999999,2011,0,0,0,0,0,1
2153,PHDGD Solo 1.2.0 x86,11,169,134.09709999999998,0.08249999999999995,37.064,13.337399999999995,2015,0,0,0,0,1,0
2154,RGH Drivers v3,11,312,222.01250000000016,0.05799999999999993,43.43,23.552199999999974,2016,0,0,0,0,1,0
2155,Familia Intel Q33 Express Chipset,10,168,698.4140999999996,0.04389999999999997,42.815,27.333499999999976,2019,0,0,0,0,1,0
2156,Master X3100 Driver,10,79,130.1231999999999,0.0867,37.424,25.305199999999967,2017,0,0,0,0,1,0
2157,MOBILITY IGP 9000/9100,10,125,165.28119999999987,0.050999999999999907,37.39,2.0290999999999992,2009,0,0,0,0,1,0
2158,ASUS A7000,9,164,276.64700000000033,0.05349999999999994,41.21,1.8749000000000005,2010,0,0,0,0,1,0
2159,GeCube RADEON 7000,9,144,180.02140000000003,0.056999999999999905,43.63,1.8330000000000006,2010,0,0,0,0,1,0
2160,GeForce FX 5600XT,9,166,256.27450000000033,0.05199999999999995,37.35,2.0385999999999997,2009,0,0,0,0,1,0
2161,Matrox Parhelia 256MB,9,140,178.27669999999995,0.05059999999999991,40.18,1.8809000000000002,2009,0,0,0,0,1,0
2162,VIA Chrome9 HD IGP,9,59,125.34639999999989,0.13579999999999998,37.49,2.0961000000000003,2010,0,0,0,0,1,0
2163,ASUS V9520-X V62.11,8,208,153.27260000000004,0.06019999999999991,42.591,1.8092000000000001,2011,0,0,0,0,1,0
2164,GeForce FX 5100,8,247,142.3197,0.09059999999999993,38.92,1.8591,2009,0,0,0,0,1,0
2165,GeForce FX 5200,8,154,129.0,0.06,36.87,1.9723,2010,1,0,0,0,0,0
2166,GeForce FX 5500,8,152,153.97,0.05,39.14,1.8164999999999998,2009,1,0,0,0,0,0
2167,GeForce FX Go 5200,8,190,235.36420000000024,0.05249999999999993,40.74,1.8932000000000004,2010,0,0,1,0,0,0
2168,Intel 82945G Express-Chipsatzfamilie,8,240,187.5467000000001,0.058199999999999925,43.66,22.926899999999975,2016,0,0,0,0,1,0
2169,Intel Q35 Embedded,8,303,126.82759999999996,0.12849999999999995,44.94,1.6193999999999988,2011,0,0,0,0,1,0
2170,Mobile Intel 965 Express - BR-0907-0461 v1839,8,124,148.79569999999995,0.07009999999999995,38.364000000000004,21.099099999999975,2016,0,0,0,0,1,0
2171,MOBILITY RADEON 9000 IGP,8,143,192.46960000000007,0.051599999999999924,36.88,2.0594,2009,0,0,0,0,1,0
2172,Quadro FX 500/FX 600,8,151,161.81699999999984,0.05129999999999992,37.7,1.9042000000000003,2009,0,0,0,0,1,0
2173,Quadro NVS 280 PCI,8,261,130.0,0.06,39.86,1.7023999999999995,2009,0,0,0,0,1,0
2174,Famille de jeu de puces Express Intel 946GZ,7,230,161.97970000000004,0.06219999999999991,44.441,22.256299999999978,2016,0,0,0,0,1,0
2175,GeForce FX 5200LE,7,170,42.99,0.16,35.286,2.1544999999999996,2009,0,0,0,0,1,0
2176,GeForce4 MX Integrated GPU,7,198,99.89650000000002,0.17630000000000007,29.244000000000007,2.6901000000000033,2009,0,0,0,0,1,0
2177,GeForce4 Ti 4400,7,170,56.83039999999989,0.16709999999999994,35.191,2.1544999999999996,2009,0,0,0,0,1,0
2178,GeForce4 Ti 4800 SE,7,187,195.1040000000001,0.05169999999999992,36.62,2.015,2009,0,0,0,0,1,0
2179,Intel Media Accelerator 600,7,58,122.14159999999991,0.16310000000000002,38.23,1.9587,2011,0,0,0,0,1,0
2180,Intel US15 Embedded Media and Controller,7,67,142.24289999999993,0.07909999999999995,36.92,13.373999999999993,2015,0,0,0,0,1,0
2181,Matrox Millennium P690 Plus LP PCIe x16,7,251,131.12339999999998,0.10089999999999995,39.83,1.7025999999999994,2009,0,0,0,0,1,0
2182,Quadro4 380 XGL,7,225,115.18490000000003,0.18430000000000002,29.69,2.690000000000002,2009,0,0,0,0,1,0
2183,RADEON 8500 Family,7,146,169.4964999999999,0.05669999999999991,41.25,1.8224999999999998,2009,0,0,0,0,1,0
2184,64MB DDR GeForce3 Ti 200,6,218,118.33870000000005,0.15969999999999993,40.79,1.7259999999999998,2009,0,0,0,0,1,0
2185,ALL-IN-WONDER RADEON 8500DV,6,128,155.55959999999988,0.0305,40.27,1.8552000000000002,2010,0,0,0,0,1,0
2186,GeForce PCX 5300,6,197,105.40920000000001,0.17049999999999993,29.261000000000003,2.6901000000000033,2009,1,0,0,0,0,0
2187,GeForce2 Ultra,6,147,178.60209999999992,0.03449999999999998,40.18,1.8543000000000003,2009,1,0,0,0,0,0
2188,GeForce4 440 Go 64M,6,156,155.66999999999982,0.03490000000000001,38.42,1.9125,2009,0,0,0,0,1,0
